year,latitude,longitude,aerosol
1850,-14.5,339.4,0.0964
1850,-14.5,340.6,0.0966
1850,-14.5,341.9,0.0969
1850,-14.5,343.1,0.0976
1850,-14.5,344.4,0.0984
1850,-14.5,345.6,0.0993
1850,-14.5,346.9,0.1008
1850,-14.5,348.1,0.1033
1850,-14.5,349.4,0.1063
1850,-14.5,350.6,0.1095
1850,-14.5,351.9,0.1126
1850,-14.5,353.1,0.1168
1850,-14.5,354.4,0.1209
1850,-14.5,355.6,0.125
1850,-14.5,356.9,0.1306
1850,-14.5,358.1,0.1327
1850,-14.5,359.4,0.1341
1850,-13.5,0.6,0.1357
1850,-13.5,1.9,0.1331
1850,-13.5,3.1,0.1327
1850,-13.5,4.4,0.1314
1850,-13.5,5.6,0.13
1850,-13.5,6.9,0.1282
1850,-13.5,8.1,0.1244
1850,-13.5,9.4,0.1194
1850,-13.5,10.6,0.1135
1850,-13.5,11.9,0.1055
1850,-13.5,13.1,0.0937
1850,-13.5,14.4,0.0775
1850,-13.5,15.6,0.0681
1850,-13.5,16.9,0.0687
1850,-13.5,18.1,0.0759
1850,-13.5,19.4,0.0773
1850,-13.5,20.6,0.0756
1850,-13.5,21.9,0.0759
1850,-13.5,23.1,0.0769
1850,-13.5,24.4,0.073
1850,-13.5,25.6,0.0688
1850,-13.5,26.9,0.0686
1850,-13.5,28.1,0.0715
1850,-13.5,29.4,0.0727
1850,-13.5,30.6,0.0762
1850,-13.5,31.9,0.0848
1850,-13.5,33.1,0.0835
1850,-13.5,34.4,0.0839
1850,-13.5,35.6,0.091
1850,-13.5,36.9,0.0975
1850,-13.5,38.1,0.1094
1850,-13.5,39.4,0.1268
1850,-13.5,40.6,0.1447
1850,-13.5,41.9,0.1485
1850,-13.5,43.1,0.1456
1850,-13.5,44.4,0.1504
1850,-13.5,45.6,0.1515
1850,-13.5,46.9,0.1586
1850,-13.5,48.1,0.1659
1850,-13.5,49.4,0.1428
1850,-13.5,50.6,0.1352
1850,-13.5,51.9,0.14
1850,-13.5,53.1,0.1415
1850,-13.5,54.4,0.14
1850,-13.5,55.6,0.1432
1850,-13.5,56.9,0.1573
1850,-13.5,58.1,0.1716
1850,-13.5,59.4,0.1715
1850,-13.5,60.6,0.1621
1850,-13.5,61.9,0.151
1850,-13.5,63.1,0.1413
1850,-13.5,64.4,0.1328
1850,-13.5,65.6,0.1306
1850,-13.5,66.9,0.1282
1850,-13.5,68.1,0.1249
1850,-13.5,69.4,0.1266
1850,-13.5,70.6,0.1298
1850,-13.5,71.9,0.133
1850,-13.5,73.1,0.1347
1850,-13.5,74.4,0.139
1850,-13.5,75.6,0.143
1850,-13.5,76.9,0.1419
1850,-13.5,78.1,0.1373
1850,-13.5,79.4,0.1349
1850,-13.5,80.6,0.1372
1850,-13.5,81.9,0.1399
1850,-13.5,83.1,0.1427
1850,-13.5,84.4,0.1459
1850,-13.5,85.6,0.1491
1850,-13.5,86.9,0.1512
1850,-13.5,88.1,0.1562
1850,-13.5,89.4,0.1618
1850,-13.5,90.6,0.1646
1850,-13.5,91.9,0.1647
1850,-13.5,93.1,0.1666
1850,-13.5,94.4,0.1697
1850,-13.5,95.6,0.1735
1850,-13.5,96.9,0.1764
1850,-13.5,98.1,0.1799
1850,-13.5,99.4,0.1862
1850,-13.5,100.6,0.1958
1850,-13.5,101.9,0.1983
1850,-13.5,103.1,0.1997
1850,-13.5,104.4,0.2006
1850,-13.5,105.6,0.203
1850,-13.5,106.9,0.2076
1850,-13.5,108.1,0.2134
1850,-13.5,109.4,0.2176
1850,-13.5,110.6,0.2191
1850,-13.5,111.9,0.2228
1850,-13.5,113.1,0.2326
1850,-13.5,114.4,0.2414
1850,-13.5,115.6,0.2527
1850,-13.5,116.9,0.2635
1850,-13.5,118.1,0.2639
1850,-13.5,119.4,0.2602
1850,-13.5,120.6,0.2605
1850,-13.5,121.9,0.2634
1850,-13.5,123.1,0.2653
1850,-13.5,124.4,0.2683
1850,-13.5,125.6,0.272
1850,-13.5,126.9,0.2701
1850,-13.5,128.1,0.2689
1850,-13.5,129.4,0.2767
1850,-13.5,130.6,0.2736
1850,-13.5,131.9,0.2543
1850,-13.5,133.1,0.2352
1850,-13.5,134.4,0.2188
1850,-13.5,135.6,0.1992
1850,-13.5,136.9,0.1694
1850,-13.5,138.1,0.1649
1850,-13.5,139.4,0.1727
1850,-13.5,140.6,0.1871
1850,-13.5,141.9,0.1953
1850,-13.5,143.1,0.1891
1850,-13.5,144.4,0.1674
1850,-13.5,145.6,0.1554
1850,-13.5,146.9,0.1499
1850,-13.5,148.1,0.1497
1850,-13.5,149.4,0.1526
1850,-13.5,150.6,0.1551
1850,-13.5,151.9,0.157
1850,-13.5,153.1,0.1668
1850,-13.5,154.4,0.1801
1850,-13.5,155.6,0.18
1850,-13.5,156.9,0.1737
1850,-13.5,158.1,0.1696
1850,-13.5,159.4,0.1694
1850,-13.5,160.6,0.1644
1850,-13.5,161.9,0.1579
1850,-13.5,163.1,0.1523
1850,-13.5,164.4,0.1434
1850,-13.5,165.6,0.1378
1850,-13.5,166.9,0.1363
1850,-13.5,168.1,0.1359
1850,-13.5,169.4,0.1362
1850,-13.5,170.6,0.1355
1850,-13.5,171.9,0.1287
1850,-13.5,173.1,0.1231
1850,-13.5,174.4,0.1239
1850,-13.5,175.6,0.1271
1850,-13.5,176.9,0.1176
1850,-13.5,178.1,0.1108
1850,-13.5,179.4,0.1075
1850,-13.5,180.6,0.1071
1850,-13.5,181.9,0.1091
1850,-13.5,183.1,0.1091
1850,-13.5,184.4,0.1084
1850,-13.5,185.6,0.1069
1850,-13.5,186.9,0.1033
1850,-13.5,188.1,0.1015
1850,-13.5,189.4,0.0994
1850,-13.5,190.6,0.0967
1850,-13.5,191.9,0.0962
1850,-13.5,193.1,0.0973
1850,-13.5,194.4,0.0975
1850,-13.5,195.6,0.0988
1850,-13.5,196.9,0.1013
1850,-13.5,198.1,0.1026
1850,-13.5,199.4,0.103
1850,-13.5,200.6,0.1021
1850,-13.5,201.9,0.0987
1850,-13.5,203.1,0.0936
1850,-13.5,204.4,0.0915
1850,-13.5,205.6,0.0919
1850,-13.5,206.9,0.0946
1850,-13.5,208.1,0.0952
1850,-13.5,209.4,0.0908
1850,-13.5,210.6,0.0851
1850,-13.5,211.9,0.0828
1850,-13.5,213.1,0.0807
1850,-13.5,214.4,0.0787
1850,-13.5,215.6,0.0782
1850,-13.5,216.9,0.0783
1850,-13.5,218.1,0.0778
1850,-13.5,219.4,0.0761
1850,-13.5,220.6,0.0729
1850,-13.5,221.9,0.0707
1850,-13.5,223.1,0.0692
1850,-13.5,224.4,0.0659
1850,-13.5,225.6,0.0652
1850,-13.5,226.9,0.067
1850,-13.5,228.1,0.067
1850,-13.5,229.4,0.0665
1850,-13.5,230.6,0.0661
1850,-13.5,231.9,0.0664
1850,-13.5,233.1,0.0662
1850,-13.5,234.4,0.0665
1850,-13.5,235.6,0.0677
1850,-13.5,236.9,0.0687
1850,-13.5,238.1,0.0695
1850,-13.5,239.4,0.0696
1850,-13.5,240.6,0.0696
1850,-13.5,241.9,0.0704
1850,-13.5,243.1,0.0715
1850,-13.5,244.4,0.0729
1850,-13.5,245.6,0.0742
1850,-13.5,246.9,0.0752
1850,-13.5,248.1,0.0752
1850,-13.5,249.4,0.0753
1850,-13.5,250.6,0.075
1850,-13.5,251.9,0.0749
1850,-13.5,253.1,0.0755
1850,-13.5,254.4,0.0758
1850,-13.5,255.6,0.0756
1850,-13.5,256.9,0.0756
1850,-13.5,258.1,0.076
1850,-13.5,259.4,0.0761
1850,-13.5,260.6,0.0751
1850,-13.5,261.9,0.0735
1850,-13.5,263.1,0.0716
1850,-13.5,264.4,0.0694
1850,-13.5,265.6,0.0675
1850,-13.5,266.9,0.0656
1850,-13.5,268.1,0.0649
1850,-13.5,269.4,0.0647
1850,-13.5,270.6,0.0646
1850,-13.5,271.9,0.065
1850,-13.5,273.1,0.0659
1850,-13.5,274.4,0.0666
1850,-13.5,275.6,0.0665
1850,-13.5,276.9,0.0659
1850,-13.5,278.1,0.0659
1850,-13.5,279.4,0.068
1850,-13.5,280.6,0.0705
1850,-13.5,281.9,0.073
1850,-13.5,283.1,0.0662
1850,-13.5,284.4,0.0407
1850,-13.5,285.6,0.0329
1850,-13.5,286.9,0.0405
1850,-13.5,288.1,0.0581
1850,-13.5,289.4,0.1055
1850,-13.5,290.6,0.1593
1850,-13.5,291.9,0.2016
1850,-13.5,293.1,0.2142
1850,-13.5,294.4,0.2099
1850,-13.5,295.6,0.2109
1850,-13.5,296.9,0.2165
1850,-13.5,298.1,0.2078
1850,-13.5,299.4,0.1938
1850,-13.5,300.6,0.1807
1850,-13.5,301.9,0.1739
1850,-13.5,303.1,0.1748
1850,-13.5,304.4,0.1624
1850,-13.5,305.6,0.1479
1850,-13.5,306.9,0.1444
1850,-13.5,308.1,0.1297
1850,-13.5,309.4,0.1171
1850,-13.5,310.6,0.1015
1850,-13.5,311.9,0.0852
1850,-13.5,313.1,0.0729
1850,-13.5,314.4,0.0658
1850,-13.5,315.6,0.0691
1850,-13.5,316.9,0.0674
1850,-13.5,318.1,0.0625
1850,-13.5,319.4,0.0725
1850,-13.5,320.6,0.0905
1850,-13.5,321.9,0.0911
1850,-13.5,323.1,0.0931
1850,-13.5,324.4,0.0969
1850,-13.5,325.6,0.0997
1850,-13.5,326.9,0.0983
1850,-13.5,328.1,0.0956
1850,-13.5,329.4,0.0917
1850,-13.5,330.6,0.0904
1850,-13.5,331.9,0.0928
1850,-13.5,333.1,0.0959
1850,-13.5,334.4,0.098
1850,-13.5,335.6,0.1
1850,-13.5,336.9,0.1006
1850,-13.5,338.1,0.1017
1850,-13.5,339.4,0.1023
1850,-13.5,340.6,0.1028
1850,-13.5,341.9,0.1021
1850,-13.5,343.1,0.1019
1850,-13.5,344.4,0.1025
1850,-13.5,345.6,0.1025
1850,-13.5,346.9,0.1035
1850,-13.5,348.1,0.1051
1850,-13.5,349.4,0.1071
1850,-13.5,350.6,0.1092
1850,-13.5,351.9,0.1123
1850,-13.5,353.1,0.1162
1850,-13.5,354.4,0.1209
1850,-13.5,355.6,0.1265
1850,-13.5,356.9,0.1311
1850,-13.5,358.1,0.1347
1850,-13.5,359.4,0.1353
1850,-12.5,0.6,0.1354
1850,-12.5,1.9,0.1321
1850,-12.5,3.1,0.1257
1850,-12.5,4.4,0.1205
1850,-12.5,5.6,0.1182
1850,-12.5,6.9,0.1159
1850,-12.5,8.1,0.112
1850,-12.5,9.4,0.1075
1850,-12.5,10.6,0.1038
1850,-12.5,11.9,0.1016
1850,-12.5,13.1,0.0996
1850,-12.5,14.4,0.083
1850,-12.5,15.6,0.0679
1850,-12.5,16.9,0.0705
1850,-12.5,18.1,0.0789
1850,-12.5,19.4,0.081
1850,-12.5,20.6,0.0807
1850,-12.5,21.9,0.0914
1850,-12.5,23.1,0.0983
1850,-12.5,24.4,0.0879
1850,-12.5,25.6,0.0785
1850,-12.5,26.9,0.077
1850,-12.5,28.1,0.0835
1850,-12.5,29.4,0.0856
1850,-12.5,30.6,0.086
1850,-12.5,31.9,0.0873
1850,-12.5,33.1,0.0924
1850,-12.5,34.4,0.0908
1850,-12.5,35.6,0.0926
1850,-12.5,36.9,0.099
1850,-12.5,38.1,0.1142
1850,-12.5,39.4,0.1288
1850,-12.5,40.6,0.1449
1850,-12.5,41.9,0.1469
1850,-12.5,43.1,0.1417
1850,-12.5,44.4,0.1438
1850,-12.5,45.6,0.1465
1850,-12.5,46.9,0.1445
1850,-12.5,48.1,0.145
1850,-12.5,49.4,0.1405
1850,-12.5,50.6,0.1419
1850,-12.5,51.9,0.1484
1850,-12.5,53.1,0.1523
1850,-12.5,54.4,0.146
1850,-12.5,55.6,0.1435
1850,-12.5,56.9,0.15
1850,-12.5,58.1,0.1651
1850,-12.5,59.4,0.1702
1850,-12.5,60.6,0.1611
1850,-12.5,61.9,0.1506
1850,-12.5,63.1,0.1394
1850,-12.5,64.4,0.1265
1850,-12.5,65.6,0.1209
1850,-12.5,66.9,0.1182
1850,-12.5,68.1,0.1172
1850,-12.5,69.4,0.1189
1850,-12.5,70.6,0.1214
1850,-12.5,71.9,0.1254
1850,-12.5,73.1,0.1275
1850,-12.5,74.4,0.1323
1850,-12.5,75.6,0.1375
1850,-12.5,76.9,0.1378
1850,-12.5,78.1,0.1342
1850,-12.5,79.4,0.1315
1850,-12.5,80.6,0.1324
1850,-12.5,81.9,0.136
1850,-12.5,83.1,0.1395
1850,-12.5,84.4,0.1438
1850,-12.5,85.6,0.147
1850,-12.5,86.9,0.1493
1850,-12.5,88.1,0.1539
1850,-12.5,89.4,0.1587
1850,-12.5,90.6,0.1619
1850,-12.5,91.9,0.1644
1850,-12.5,93.1,0.1657
1850,-12.5,94.4,0.1669
1850,-12.5,95.6,0.1681
1850,-12.5,96.9,0.1704
1850,-12.5,98.1,0.171
1850,-12.5,99.4,0.1731
1850,-12.5,100.6,0.1805
1850,-12.5,101.9,0.1838
1850,-12.5,103.1,0.1841
1850,-12.5,104.4,0.1829
1850,-12.5,105.6,0.1787
1850,-12.5,106.9,0.182
1850,-12.5,108.1,0.1869
1850,-12.5,109.4,0.1931
1850,-12.5,110.6,0.1978
1850,-12.5,111.9,0.2033
1850,-12.5,113.1,0.2121
1850,-12.5,114.4,0.2245
1850,-12.5,115.6,0.2365
1850,-12.5,116.9,0.2465
1850,-12.5,118.1,0.252
1850,-12.5,119.4,0.2491
1850,-12.5,120.6,0.2458
1850,-12.5,121.9,0.2479
1850,-12.5,123.1,0.2529
1850,-12.5,124.4,0.2562
1850,-12.5,125.6,0.2602
1850,-12.5,126.9,0.2592
1850,-12.5,128.1,0.2572
1850,-12.5,129.4,0.2608
1850,-12.5,130.6,0.2614
1850,-12.5,131.9,0.2508
1850,-12.5,133.1,0.2334
1850,-12.5,134.4,0.2078
1850,-12.5,135.6,0.1962
1850,-12.5,136.9,0.1776
1850,-12.5,138.1,0.1704
1850,-12.5,139.4,0.1731
1850,-12.5,140.6,0.1798
1850,-12.5,141.9,0.1872
1850,-12.5,143.1,0.1806
1850,-12.5,144.4,0.1667
1850,-12.5,145.6,0.1566
1850,-12.5,146.9,0.1537
1850,-12.5,148.1,0.1563
1850,-12.5,149.4,0.1531
1850,-12.5,150.6,0.1503
1850,-12.5,151.9,0.1539
1850,-12.5,153.1,0.165
1850,-12.5,154.4,0.1737
1850,-12.5,155.6,0.1708
1850,-12.5,156.9,0.1689
1850,-12.5,158.1,0.1709
1850,-12.5,159.4,0.173
1850,-12.5,160.6,0.167
1850,-12.5,161.9,0.1559
1850,-12.5,163.1,0.149
1850,-12.5,164.4,0.1439
1850,-12.5,165.6,0.1385
1850,-12.5,166.9,0.1363
1850,-12.5,168.1,0.1347
1850,-12.5,169.4,0.1344
1850,-12.5,170.6,0.1319
1850,-12.5,171.9,0.1249
1850,-12.5,173.1,0.1194
1850,-12.5,174.4,0.1225
1850,-12.5,175.6,0.1312
1850,-12.5,176.9,0.1213
1850,-12.5,178.1,0.1108
1850,-12.5,179.4,0.1054
1850,-12.5,180.6,0.1018
1850,-12.5,181.9,0.1001
1850,-12.5,183.1,0.0992
1850,-12.5,184.4,0.0981
1850,-12.5,185.6,0.0969
1850,-12.5,186.9,0.0937
1850,-12.5,188.1,0.0959
1850,-12.5,189.4,0.097
1850,-12.5,190.6,0.0928
1850,-12.5,191.9,0.0906
1850,-12.5,193.1,0.0904
1850,-12.5,194.4,0.0907
1850,-12.5,195.6,0.0899
1850,-12.5,196.9,0.0909
1850,-12.5,198.1,0.0901
1850,-12.5,199.4,0.0891
1850,-12.5,200.6,0.0911
1850,-12.5,201.9,0.0941
1850,-12.5,203.1,0.0977
1850,-12.5,204.4,0.098
1850,-12.5,205.6,0.0969
1850,-12.5,206.9,0.0939
1850,-12.5,208.1,0.0889
1850,-12.5,209.4,0.0846
1850,-12.5,210.6,0.0808
1850,-12.5,211.9,0.0784
1850,-12.5,213.1,0.0762
1850,-12.5,214.4,0.0748
1850,-12.5,215.6,0.0739
1850,-12.5,216.9,0.0735
1850,-12.5,218.1,0.0741
1850,-12.5,219.4,0.0727
1850,-12.5,220.6,0.0699
1850,-12.5,221.9,0.0679
1850,-12.5,223.1,0.0663
1850,-12.5,224.4,0.0641
1850,-12.5,225.6,0.064
1850,-12.5,226.9,0.0654
1850,-12.5,228.1,0.0678
1850,-12.5,229.4,0.0676
1850,-12.5,230.6,0.0674
1850,-12.5,231.9,0.0675
1850,-12.5,233.1,0.0678
1850,-12.5,234.4,0.0682
1850,-12.5,235.6,0.0689
1850,-12.5,236.9,0.0694
1850,-12.5,238.1,0.0696
1850,-12.5,239.4,0.07
1850,-12.5,240.6,0.0701
1850,-12.5,241.9,0.0711
1850,-12.5,243.1,0.0725
1850,-12.5,244.4,0.0738
1850,-12.5,245.6,0.0751
1850,-12.5,246.9,0.0759
1850,-12.5,248.1,0.0762
1850,-12.5,249.4,0.076
1850,-12.5,250.6,0.0759
1850,-12.5,251.9,0.0757
1850,-12.5,253.1,0.0759
1850,-12.5,254.4,0.0754
1850,-12.5,255.6,0.0741
1850,-12.5,256.9,0.0731
1850,-12.5,258.1,0.0724
1850,-12.5,259.4,0.0713
1850,-12.5,260.6,0.0695
1850,-12.5,261.9,0.0677
1850,-12.5,263.1,0.0659
1850,-12.5,264.4,0.0646
1850,-12.5,265.6,0.0636
1850,-12.5,266.9,0.0633
1850,-12.5,268.1,0.0631
1850,-12.5,269.4,0.0637
1850,-12.5,270.6,0.0655
1850,-12.5,271.9,0.0658
1850,-12.5,273.1,0.0657
1850,-12.5,274.4,0.0655
1850,-12.5,275.6,0.0648
1850,-12.5,276.9,0.0649
1850,-12.5,278.1,0.0664
1850,-12.5,279.4,0.0689
1850,-12.5,280.6,0.0695
1850,-12.5,281.9,0.076
1850,-12.5,283.1,0.0575
1850,-12.5,284.4,0.0347
1850,-12.5,285.6,0.0511
1850,-12.5,286.9,0.0999
1850,-12.5,288.1,0.1276
1850,-12.5,289.4,0.1769
1850,-12.5,290.6,0.2104
1850,-12.5,291.9,0.2192
1850,-12.5,293.1,0.2164
1850,-12.5,294.4,0.2124
1850,-12.5,295.6,0.2128
1850,-12.5,296.9,0.2146
1850,-12.5,298.1,0.2122
1850,-12.5,299.4,0.2055
1850,-12.5,300.6,0.2042
1850,-12.5,301.9,0.2013
1850,-12.5,303.1,0.1907
1850,-12.5,304.4,0.1741
1850,-12.5,305.6,0.1641
1850,-12.5,306.9,0.1613
1850,-12.5,308.1,0.1469
1850,-12.5,309.4,0.1314
1850,-12.5,310.6,0.1133
1850,-12.5,311.9,0.0975
1850,-12.5,313.1,0.0809
1850,-12.5,314.4,0.0696
1850,-12.5,315.6,0.0746
1850,-12.5,316.9,0.074
1850,-12.5,318.1,0.0621
1850,-12.5,319.4,0.0713
1850,-12.5,320.6,0.0872
1850,-12.5,321.9,0.0954
1850,-12.5,323.1,0.0967
1850,-12.5,324.4,0.0977
1850,-12.5,325.6,0.0984
1850,-12.5,326.9,0.0995
1850,-12.5,328.1,0.0994
1850,-12.5,329.4,0.0965
1850,-12.5,330.6,0.0943
1850,-12.5,331.9,0.0943
1850,-12.5,333.1,0.0954
1850,-12.5,334.4,0.0958
1850,-12.5,335.6,0.0984
1850,-12.5,336.9,0.1016
1850,-12.5,338.1,0.1037
1850,-12.5,339.4,0.1058
1850,-12.5,340.6,0.1055
1850,-12.5,341.9,0.1047
1850,-12.5,343.1,0.1044
1850,-12.5,344.4,0.1047
1850,-12.5,345.6,0.1045
1850,-12.5,346.9,0.1051
1850,-12.5,348.1,0.1065
1850,-12.5,349.4,0.1078
1850,-12.5,350.6,0.111
1850,-12.5,351.9,0.115
1850,-12.5,353.1,0.119
1850,-12.5,354.4,0.1245
1850,-12.5,355.6,0.1298
1850,-12.5,356.9,0.1335
1850,-12.5,358.1,0.1348
1850,-12.5,359.4,0.1354
1850,-11.5,0.6,0.1247
1850,-11.5,1.9,0.118
1850,-11.5,3.1,0.113
1850,-11.5,4.4,0.1063
1850,-11.5,5.6,0.1019
1850,-11.5,6.9,0.0988
1850,-11.5,8.1,0.0972
1850,-11.5,9.4,0.0973
1850,-11.5,10.6,0.0982
1850,-11.5,11.9,0.1016
1850,-11.5,13.1,0.107
1850,-11.5,14.4,0.0926
1850,-11.5,15.6,0.0732
1850,-11.5,16.9,0.0763
1850,-11.5,18.1,0.0869
1850,-11.5,19.4,0.0871
1850,-11.5,20.6,0.0894
1850,-11.5,21.9,0.1091
1850,-11.5,23.1,0.1258
1850,-11.5,24.4,0.1208
1850,-11.5,25.6,0.1054
1850,-11.5,26.9,0.1009
1850,-11.5,28.1,0.1087
1850,-11.5,29.4,0.1098
1850,-11.5,30.6,0.1054
1850,-11.5,31.9,0.0968
1850,-11.5,33.1,0.0985
1850,-11.5,34.4,0.0905
1850,-11.5,35.6,0.0891
1850,-11.5,36.9,0.096
1850,-11.5,38.1,0.1152
1850,-11.5,39.4,0.1375
1850,-11.5,40.6,0.1478
1850,-11.5,41.9,0.146
1850,-11.5,43.1,0.14
1850,-11.5,44.4,0.1383
1850,-11.5,45.6,0.134
1850,-11.5,46.9,0.1278
1850,-11.5,48.1,0.1264
1850,-11.5,49.4,0.1283
1850,-11.5,50.6,0.1393
1850,-11.5,51.9,0.1559
1850,-11.5,53.1,0.1577
1850,-11.5,54.4,0.1484
1850,-11.5,55.6,0.1462
1850,-11.5,56.9,0.1506
1850,-11.5,58.1,0.16
1850,-11.5,59.4,0.165
1850,-11.5,60.6,0.1541
1850,-11.5,61.9,0.1402
1850,-11.5,63.1,0.1347
1850,-11.5,64.4,0.1222
1850,-11.5,65.6,0.117
1850,-11.5,66.9,0.1126
1850,-11.5,68.1,0.1109
1850,-11.5,69.4,0.1137
1850,-11.5,70.6,0.1154
1850,-11.5,71.9,0.1177
1850,-11.5,73.1,0.1203
1850,-11.5,74.4,0.1257
1850,-11.5,75.6,0.1288
1850,-11.5,76.9,0.1282
1850,-11.5,78.1,0.1266
1850,-11.5,79.4,0.1267
1850,-11.5,80.6,0.1279
1850,-11.5,81.9,0.1294
1850,-11.5,83.1,0.1302
1850,-11.5,84.4,0.134
1850,-11.5,85.6,0.1368
1850,-11.5,86.9,0.1419
1850,-11.5,88.1,0.1474
1850,-11.5,89.4,0.1531
1850,-11.5,90.6,0.1561
1850,-11.5,91.9,0.1573
1850,-11.5,93.1,0.1564
1850,-11.5,94.4,0.1576
1850,-11.5,95.6,0.1601
1850,-11.5,96.9,0.1626
1850,-11.5,98.1,0.1638
1850,-11.5,99.4,0.1641
1850,-11.5,100.6,0.1674
1850,-11.5,101.9,0.1705
1850,-11.5,103.1,0.1731
1850,-11.5,104.4,0.1722
1850,-11.5,105.6,0.1659
1850,-11.5,106.9,0.164
1850,-11.5,108.1,0.165
1850,-11.5,109.4,0.168
1850,-11.5,110.6,0.1728
1850,-11.5,111.9,0.181
1850,-11.5,113.1,0.1959
1850,-11.5,114.4,0.2088
1850,-11.5,115.6,0.2206
1850,-11.5,116.9,0.2318
1850,-11.5,118.1,0.243
1850,-11.5,119.4,0.2478
1850,-11.5,120.6,0.246
1850,-11.5,121.9,0.2456
1850,-11.5,123.1,0.2446
1850,-11.5,124.4,0.2436
1850,-11.5,125.6,0.2441
1850,-11.5,126.9,0.2394
1850,-11.5,128.1,0.234
1850,-11.5,129.4,0.2361
1850,-11.5,130.6,0.238
1850,-11.5,131.9,0.2286
1850,-11.5,133.1,0.2099
1850,-11.5,134.4,0.1874
1850,-11.5,135.6,0.1781
1850,-11.5,136.9,0.175
1850,-11.5,138.1,0.1709
1850,-11.5,139.4,0.1722
1850,-11.5,140.6,0.1746
1850,-11.5,141.9,0.1813
1850,-11.5,143.1,0.177
1850,-11.5,144.4,0.1673
1850,-11.5,145.6,0.1602
1850,-11.5,146.9,0.1607
1850,-11.5,148.1,0.1668
1850,-11.5,149.4,0.1578
1850,-11.5,150.6,0.151
1850,-11.5,151.9,0.1548
1850,-11.5,153.1,0.1702
1850,-11.5,154.4,0.1723
1850,-11.5,155.6,0.1663
1850,-11.5,156.9,0.1673
1850,-11.5,158.1,0.1691
1850,-11.5,159.4,0.1642
1850,-11.5,160.6,0.159
1850,-11.5,161.9,0.1516
1850,-11.5,163.1,0.1494
1850,-11.5,164.4,0.1489
1850,-11.5,165.6,0.1429
1850,-11.5,166.9,0.1373
1850,-11.5,168.1,0.133
1850,-11.5,169.4,0.1309
1850,-11.5,170.6,0.1263
1850,-11.5,171.9,0.1209
1850,-11.5,173.1,0.1185
1850,-11.5,174.4,0.1281
1850,-11.5,175.6,0.1418
1850,-11.5,176.9,0.1336
1850,-11.5,178.1,0.1184
1850,-11.5,179.4,0.1067
1850,-11.5,180.6,0.0991
1850,-11.5,181.9,0.0943
1850,-11.5,183.1,0.0944
1850,-11.5,184.4,0.0939
1850,-11.5,185.6,0.0911
1850,-11.5,186.9,0.0893
1850,-11.5,188.1,0.0923
1850,-11.5,189.4,0.0926
1850,-11.5,190.6,0.0872
1850,-11.5,191.9,0.0846
1850,-11.5,193.1,0.0846
1850,-11.5,194.4,0.0845
1850,-11.5,195.6,0.0837
1850,-11.5,196.9,0.0838
1850,-11.5,198.1,0.084
1850,-11.5,199.4,0.0846
1850,-11.5,200.6,0.0864
1850,-11.5,201.9,0.0888
1850,-11.5,203.1,0.0916
1850,-11.5,204.4,0.0929
1850,-11.5,205.6,0.0923
1850,-11.5,206.9,0.0889
1850,-11.5,208.1,0.0847
1850,-11.5,209.4,0.0803
1850,-11.5,210.6,0.0773
1850,-11.5,211.9,0.0753
1850,-11.5,213.1,0.0732
1850,-11.5,214.4,0.0715
1850,-11.5,215.6,0.0704
1850,-11.5,216.9,0.0709
1850,-11.5,218.1,0.0718
1850,-11.5,219.4,0.0697
1850,-11.5,220.6,0.0665
1850,-11.5,221.9,0.0655
1850,-11.5,223.1,0.0643
1850,-11.5,224.4,0.0632
1850,-11.5,225.6,0.0634
1850,-11.5,226.9,0.0642
1850,-11.5,228.1,0.0665
1850,-11.5,229.4,0.0678
1850,-11.5,230.6,0.0681
1850,-11.5,231.9,0.0687
1850,-11.5,233.1,0.0694
1850,-11.5,234.4,0.0699
1850,-11.5,235.6,0.0704
1850,-11.5,236.9,0.0708
1850,-11.5,238.1,0.0708
1850,-11.5,239.4,0.0711
1850,-11.5,240.6,0.0709
1850,-11.5,241.9,0.0715
1850,-11.5,243.1,0.0725
1850,-11.5,244.4,0.0737
1850,-11.5,245.6,0.0746
1850,-11.5,246.9,0.0751
1850,-11.5,248.1,0.0763
1850,-11.5,249.4,0.0761
1850,-11.5,250.6,0.0757
1850,-11.5,251.9,0.075
1850,-11.5,253.1,0.0748
1850,-11.5,254.4,0.0737
1850,-11.5,255.6,0.0719
1850,-11.5,256.9,0.0703
1850,-11.5,258.1,0.0687
1850,-11.5,259.4,0.0674
1850,-11.5,260.6,0.0659
1850,-11.5,261.9,0.0646
1850,-11.5,263.1,0.0638
1850,-11.5,264.4,0.0636
1850,-11.5,265.6,0.0637
1850,-11.5,266.9,0.0643
1850,-11.5,268.1,0.064
1850,-11.5,269.4,0.0643
1850,-11.5,270.6,0.0648
1850,-11.5,271.9,0.0642
1850,-11.5,273.1,0.0634
1850,-11.5,274.4,0.0638
1850,-11.5,275.6,0.0644
1850,-11.5,276.9,0.0656
1850,-11.5,278.1,0.068
1850,-11.5,279.4,0.0702
1850,-11.5,280.6,0.0715
1850,-11.5,281.9,0.0747
1850,-11.5,283.1,0.0478
1850,-11.5,284.4,0.0379
1850,-11.5,285.6,0.0971
1850,-11.5,286.9,0.183
1850,-11.5,288.1,0.194
1850,-11.5,289.4,0.2078
1850,-11.5,290.6,0.2222
1850,-11.5,291.9,0.2222
